user_id,area,age_group,gender,main_service,service_count,total_satisfaction,ux_satisfaction,content_satisfaction,price_satisfaction,continue_intention,nps_score,cluster
1284,8,1,42,5,2,10,8.25,8.0,9,10,10,2
1285,3,2,32,5,1,8,6.75,8.0,9,8,8,1
1286,3,1,23,15,3,10,10.0,10.0,10,10,10,2
1287,3,1,54,22,3,9,9.75,8.666666666666666,10,10,10,2
1288,4,2,27,9,3,7,6.375,5.333333333333333,5,5,5,3
1289,7,2,65,5,1,7,7.0,7.0,8,8,7,1
1290,4,2,27,17,3,10,10.0,10.0,10,10,10,0
1291,7,1,40,5,1,6,6.375,3.6666666666666665,4,6,4,3
1292,3,1,59,12,1,7,7.75,6.333333333333333,8,8,6,1
1293,1,1,40,5,1,8,5.625,7.0,9,8,7,1
1294,3,1,44,5,2,8,8.0,8.0,8,8,8,1
1295,3,1,30,5,2,9,9.125,8.666666666666666,10,9,9,2
1296,5,2,24,17,3,8,8.0,6.333333333333333,7,10,8,0
1297,7,2,46,5,1,8,8.625,6.0,8,9,8,1
1298,6,2,24,5,1,8,7.125,9.666666666666666,10,10,7,0
1299,6,2,30,17,2,8,7.25,7.333333333333333,7,8,7,4
1300,4,2,28,17,2,8,6.875,8.0,6,7,7,4
1301,6,1,40,11,13,9,8.5,9.0,9,9,9,2
1302,2,1,49,20,2,8,7.25,7.666666666666667,8,8,7,4
1303,6,1,64,5,1,7,7.0,6.333333333333333,6,7,7,1
1304,3,1,46,11,3,10,9.5,8.333333333333334,8,10,10,2
1305,5,1,61,5,1,6,6.625,6.333333333333333,7,6,5,3
1306,6,2,51,17,1,8,6.75,7.0,9,10,10,0
1307,6,1,75,5,1,8,4.875,6.0,6,7,7,1
1308,8,1,62,5,3,9,8.375,8.666666666666666,8,9,9,2
1309,3,2,32,5,1,8,7.75,7.333333333333333,8,8,8,1
1310,1,2,62,17,2,7,7.0,8.333333333333334,8,9,9,4
1311,6,2,29,5,1,9,7.375,7.666666666666667,8,8,8,1
1312,6,1,53,11,1,7,6.625,6.333333333333333,7,7,5,1
1313,3,2,26,5,1,8,6.5,6.666666666666667,8,7,8,1
1314,3,2,27,5,1,7,4.375,6.333333333333333,5,10,6,1
1315,5,1,51,5,4,9,9.125,8.333333333333334,9,9,9,2
1316,8,2,64,5,1,9,7.625,8.666666666666666,10,10,8,0
1317,3,2,43,5,1,8,8.25,7.333333333333333,6,8,8,1
1318,3,2,69,17,3,8,8.0,8.0,8,8,8,4
1319,8,1,56,17,18,7,7.0,8.0,9,8,7,2
1320,3,2,27,20,3,7,7.0,5.0,4,7,6,3
1321,3,2,37,20,2,7,9.125,9.0,8,5,8,4
1322,2,1,49,5,1,8,5.125,5.0,5,8,8,1
1323,4,2,26,5,1,9,7.625,6.666666666666667,7,9,8,1
1324,6,1,63,5,1,8,7.375,5.666666666666667,5,8,7,1
1325,2,1,47,5,1,8,5.375,8.0,8,8,7,1
1326,4,2,23,5,1,9,9.0,7.333333333333333,8,8,7,0
1327,1,2,31,6,1,8,7.625,7.666666666666667,8,7,8,1
1328,3,2,24,17,2,9,9.0,9.0,10,9,9,0
1329,6,1,47,11,3,10,9.0,8.0,9,10,10,2
1330,2,1,43,17,2,9,7.875,9.0,8,9,7,2
1331,3,1,34,20,2,9,7.625,8.333333333333334,8,9,9,2
1332,6,1,46,5,1,9,8.0,8.0,8,9,8,1
1333,3,2,22,17,5,10,9.875,9.333333333333334,10,10,10,0
1334,8,2,65,22,1,3,7.0,6.333333333333333,2,3,5,3
1335,3,1,33,5,3,8,7.0,7.666666666666667,8,9,8,1
1336,3,2,28,20,1,10,9.25,10.0,10,9,9,0
1337,3,1,39,11,11,9,9.5,9.0,10,10,9,2
1338,3,1,56,5,1,7,6.375,4.666666666666667,5,6,5,3
1339,6,1,35,17,3,6,6.625,6.333333333333333,7,6,8,4
1340,5,1,36,17,1,6,7.0,6.0,5,4,5,3
1341,3,1,40,17,3,7,6.625,7.0,6,8,7,4
1342,3,1,57,11,3,8,6.25,7.333333333333333,9,9,8,1
1343,3,1,51,15,2,8,6.125,8.0,8,9,8,1
1344,5,2,33,20,1,8,6.875,6.0,7,7,6,4
1345,3,1,33,15,3,7,6.875,7.0,7,5,7,4
1346,6,2,29,5,2,10,6.625,8.333333333333334,10,10,8,0
1347,3,1,37,5,1,6,5.625,5.666666666666667,6,6,5,3
1348,3,2,37,5,1,7,6.625,8.333333333333334,9,7,8,1
1349,3,2,46,17,1,9,8.625,9.0,9,9,9,0
1350,3,2,44,5,1,8,6.25,7.333333333333333,8,7,6,1
1351,3,1,46,5,2,9,7.375,8.333333333333334,9,10,8,2
1352,3,1,51,15,1,8,7.875,7.0,6,7,5,4
1353,4,1,68,5,1,8,7.875,7.333333333333333,9,8,8,1
1354,3,1,56,5,1,8,6.625,7.666666666666667,8,7,7,1
1355,6,1,52,22,1,7,6.625,7.0,5,7,7,4
1356,3,1,55,5,1,7,7.25,6.333333333333333,6,7,7,1
1357,3,2,27,5,1,7,6.0,7.0,7,7,7,1
1358,3,2,61,22,3,8,7.75,9.0,8,8,8,4
1359,3,1,28,5,1,8,8.125,8.333333333333334,8,8,8,1
1360,3,1,62,22,1,9,8.25,9.666666666666666,8,9,5,4
1361,6,1,45,5,3,8,8.75,8.666666666666666,8,9,8,2
1362,3,2,63,17,3,8,8.625,7.333333333333333,7,8,5,4
1363,3,1,48,5,1,8,4.75,5.666666666666667,8,8,8,1
1364,8,2,44,17,3,10,7.875,8.0,8,10,8,0
1365,3,2,42,5,1,9,8.0,8.0,8,9,8,0
1366,3,2,54,5,1,8,10.0,9.333333333333334,10,8,5,0
1367,5,1,59,17,1,7,7.875,7.666666666666667,8,7,7,4
1368,8,2,63,17,2,10,9.625,8.0,9,10,10,0
1369,8,2,31,17,1,10,7.875,8.333333333333334,10,10,10,0
1370,3,1,25,5,1,9,8.0,8.0,8,9,8,1
1371,4,1,40,5,1,9,6.125,8.0,10,10,10,2
1372,3,1,48,17,13,9,8.5,8.0,9,9,9,2
1373,6,1,46,17,2,7,7.25,6.0,7,8,7,4
1374,3,2,22,17,2,10,8.875,9.0,9,8,8,0
1375,3,1,33,15,3,7,6.125,7.0,7,5,8,4
1376,8,2,44,17,2,8,8.25,7.0,9,8,8,0
1377,6,2,69,20,1,8,6.25,5.666666666666667,6,8,5,4
1378,1,1,50,5,1,8,7.75,7.333333333333333,8,8,8,1
1379,3,1,23,17,1,7,7.625,7.0,4,9,8,4
1380,3,1,29,15,7,8,7.5,7.333333333333333,7,8,8,1
1381,4,2,57,11,1,8,8.25,7.333333333333333,9,7,6,1
1382,2,2,32,11,3,10,10.0,10.0,10,10,8,0
1383,2,2,22,11,2,10,8.0,8.333333333333334,10,10,8,0
1384,6,2,51,17,1,3,6.75,3.3333333333333335,4,2,4,3
1385,7,2,53,17,1,7,5.5,6.333333333333333,7,7,7,4
1386,4,1,55,9,4,8,7.25,6.333333333333333,9,10,8,1
1387,3,2,42,17,3,9,9.0,9.0,9,10,5,0
1388,8,1,50,6,4,8,7.625,7.666666666666667,7,9,7,1
1389,3,1,68,2,6,9,8.875,8.666666666666666,8,8,8,2
1390,6,1,39,22,2,8,6.625,7.666666666666667,8,8,8,4
1391,1,2,25,17,1,10,10.0,10.0,10,10,10,0
1392,1,1,32,17,2,6,5.125,6.0,6,6,6,3
1393,8,2,19,20,1,8,7.75,6.666666666666667,6,8,8,4
1394,3,2,49,17,1,8,6.125,8.0,8,8,8,4
1395,3,2,28,17,1,8,8.625,8.0,9,8,8,0
1396,6,1,21,5,2,8,8.875,9.0,9,8,8,2
1397,3,2,34,22,2,8,6.25,7.333333333333333,5,8,6,4
1398,3,2,64,36,3,8,8.25,8.666666666666666,9,8,8,4
1399,3,2,42,17,3,10,10.0,10.0,10,10,10,0
1400,2,1,47,5,1,8,8.125,8.0,8,8,7,1
1401,7,2,36,5,1,9,8.375,7.333333333333333,8,10,10,0
1402,2,2,48,20,7,10,9.125,9.666666666666666,10,10,10,0
1403,3,2,29,17,4,7,7.0,8.333333333333334,8,8,8,0
1404,8,1,66,5,1,10,9.875,9.333333333333334,10,10,10,2
1405,3,2,65,17,1,7,6.625,6.0,7,5,5,3
1406,3,1,70,17,1,6,7.0,6.333333333333333,6,6,5,3
1407,5,2,25,17,2,10,9.375,6.666666666666667,8,10,10,0
1408,7,2,57,17,2,8,7.875,8.333333333333334,8,8,8,0
1409,3,1,31,17,2,8,6.5,6.666666666666667,6,7,7,4
1410,3,1,34,17,3,8,7.125,7.666666666666667,7,7,7,4
1411,3,2,50,17,1,6,6.75,7.0,8,6,6,4
1412,4,1,50,22,3,7,7.125,8.0,4,9,6,4
1413,5,1,50,22,2,8,7.75,8.0,8,8,7,4
1414,8,2,64,6,3,7,5.625,6.0,7,2,2,3
1415,8,1,68,15,3,8,8.125,8.666666666666666,10,10,8,2
1416,3,2,27,17,2,6,5.25,4.666666666666667,5,6,6,3
1417,6,2,49,17,2,7,8.25,7.333333333333333,8,8,8,4
1418,8,2,27,22,1,7,7.125,7.333333333333333,7,8,7,4
1419,6,2,31,17,4,8,6.75,6.333333333333333,7,10,7,4
1420,3,2,22,17,1,10,9.25,9.0,9,10,10,0
1421,3,1,75,17,1,8,6.75,7.333333333333333,7,8,8,4
1422,3,1,45,17,4,8,8.125,8.0,9,9,8,2
1423,5,2,62,17,1,8,6.75,7.0,6,8,6,4
1424,2,1,39,11,1,8,8.625,9.333333333333334,9,7,9,2
1425,8,1,54,17,3,9,7.875,8.0,7,9,8,2
1426,3,2,34,12,2,8,6.125,10.0,7,10,8,0
1427,3,1,67,9,4,8,7.75,6.0,5,8,8,1
1428,3,2,48,17,2,10,10.0,10.0,10,10,10,0
1429,7,2,35,17,3,9,8.625,8.666666666666666,7,8,9,0
1430,4,1,39,17,3,8,6.75,8.666666666666666,7,8,7,4
1431,3,1,61,36,1,8,7.375,7.333333333333333,8,8,8,4
1432,2,2,25,17,2,8,7.25,8.0,8,10,8,0
1433,8,1,22,22,1,7,7.5,5.333333333333333,6,8,7,4
1434,7,1,40,22,2,8,9.0,9.0,9,9,9,2
1435,6,1,53,9,1,3,6.875,8.333333333333334,1,7,5,3
1436,6,2,63,22,1,9,7.75,7.666666666666667,8,9,8,0
1437,3,2,26,17,1,9,8.0,8.666666666666666,9,8,8,0
1438,5,2,48,15,2,6,5.875,5.666666666666667,5,5,4,3
1439,7,2,33,5,1,8,7.5,6.0,6,7,7,1
1440,3,1,43,17,4,9,9.0,7.333333333333333,9,9,9,2
1441,3,1,47,20,4,5,3.25,5.666666666666667,4,5,5,3
1442,3,1,74,36,1,9,7.875,8.0,7,8,7,4
1443,3,2,29,36,3,8,8.125,7.666666666666667,8,8,7,4
1444,5,2,49,22,1,10,7.875,8.0,8,10,10,0
1445,3,2,22,20,3,10,8.5,8.0,10,10,10,0
1446,6,2,50,17,2,10,10.0,9.0,10,10,10,0
1447,3,1,31,17,3,8,8.125,8.0,8,9,8,2
1448,3,2,35,16,5,8,7.5,8.333333333333334,10,8,7,0
1449,3,2,50,4,1,10,8.375,9.0,8,10,10,0
1450,6,2,31,20,1,7,6.75,6.666666666666667,7,7,7,4
1451,3,2,45,17,1,9,6.875,7.666666666666667,7,10,9,0
1452,1,2,46,17,1,7,6.0,6.666666666666667,6,7,6,4
1453,6,1,72,9,1,8,7.75,7.666666666666667,6,9,7,1
1454,2,1,58,17,1,7,7.125,7.333333333333333,9,7,6,4
1455,2,2,49,17,2,9,9.375,9.0,10,10,9,0
1456,3,1,48,20,1,10,8.625,7.666666666666667,7,8,8,2
1457,6,2,28,17,2,8,9.375,5.666666666666667,5,8,8,4
1458,8,1,66,17,2,8,9.125,7.666666666666667,8,8,8,2
1459,3,1,45,9,3,7,6.5,5.0,4,8,6,3
1460,2,1,46,22,1,9,7.625,8.333333333333334,3,9,5,4
1461,6,1,52,17,1,8,9.125,10.0,7,9,8,2
1462,3,1,52,22,4,10,9.5,7.666666666666667,10,10,10,2
1463,4,1,63,22,3,7,7.625,7.666666666666667,8,7,8,4
1464,5,1,29,22,1,10,10.0,10.0,10,10,10,2
1465,8,1,53,11,3,7,7.0,6.0,7,8,7,1
1466,2,1,38,20,1,9,9.25,9.0,9,10,9,2
1467,3,1,53,17,2,8,6.0,4.666666666666667,5,8,7,4
1468,3,2,29,17,1,7,6.875,5.0,4,7,5,3
1469,5,1,50,17,2,8,8.125,8.666666666666666,8,8,8,2
1470,6,1,60,15,1,8,8.0,7.333333333333333,7,8,7,4
1471,3,1,61,9,1,8,6.125,8.333333333333334,5,9,9,1
1472,1,2,74,9,2,9,8.625,8.666666666666666,8,9,8,0
1473,3,1,37,17,2,8,8.125,9.333333333333334,9,8,8,2
1474,5,2,34,20,2,9,8.75,7.333333333333333,10,9,8,0
1475,5,2,25,11,1,8,7.5,8.0,8,8,8,0
1476,2,2,43,17,1,8,8.0,7.666666666666667,9,9,8,0
1477,3,1,67,5,1,8,8.875,8.0,8,10,9,2
1478,3,2,39,15,2,8,7.625,8.333333333333334,8,8,8,0
1479,8,1,48,20,2,8,8.25,7.333333333333333,7,8,6,4
1480,3,2,35,17,2,9,8.25,9.0,8,10,9,0
1481,5,2,25,11,1,8,7.5,8.0,8,8,8,0
1482,8,2,33,17,2,8,6.75,7.333333333333333,6,7,7,4
1483,3,1,31,20,3,7,7.0,7.666666666666667,6,6,7,4
1484,3,2,25,23,8,8,6.0,7.0,6,6,8,4
1485,2,1,68,9,2,8,4.25,6.666666666666667,4,1,5,3
1486,5,1,22,17,1,6,6.875,7.333333333333333,7,7,7,4
1487,3,1,46,17,2,10,8.125,7.333333333333333,7,10,9,2
1488,1,2,27,17,3,8,7.875,10.0,10,10,8,0
1489,3,2,45,22,2,9,8.0,8.0,7,8,9,0
1490,2,1,54,17,2,5,5.5,5.333333333333333,6,5,5,3
1491,5,1,57,36,1,7,9.0,6.0,10,10,8,4
1492,3,2,24,36,2,10,5.25,6.333333333333333,10,9,10,0
1493,3,2,47,5,1,10,9.875,10.0,10,10,10,0
1494,1,2,41,11,1,8,7.75,9.333333333333334,9,8,9,0
1495,2,1,33,17,2,10,7.25,8.666666666666666,8,9,9,2
1496,6,2,22,17,2,8,8.625,8.666666666666666,8,10,8,0
1497,4,2,48,9,2,8,5.5,7.333333333333333,7,7,6,1
1498,1,1,44,9,2,7,5.5,5.0,4,7,6,3
1499,6,2,23,17,1,5,7.125,7.333333333333333,7,6,5,3
1500,3,2,25,17,3,8,6.75,7.333333333333333,7,8,8,4
1501,4,2,44,17,1,9,9.375,7.666666666666667,9,10,10,0
1502,3,2,36,20,8,9,6.625,7.0,9,9,9,0
1503,3,1,57,17,1,10,9.0,8.333333333333334,8,8,8,2
1504,4,2,31,17,2,10,10.0,10.0,10,10,10,0
1505,3,1,34,22,1,7,8.875,8.333333333333334,6,7,7,4
1506,6,1,34,17,3,8,7.5,8.666666666666666,7,8,8,4
1507,6,1,52,17,2,9,9.625,9.333333333333334,9,10,8,2
1508,3,2,23,17,2,7,8.5,7.666666666666667,8,7,8,0
1509,6,1,42,9,2,8,7.5,7.666666666666667,8,8,8,1
1510,3,1,65,22,1,9,8.375,8.666666666666666,8,10,9,2
1511,4,1,30,5,1,8,5.75,7.0,8,7,6,1
1512,6,1,22,9,2,8,8.125,5.666666666666667,5,9,7,1
1513,3,2,29,20,1,10,10.0,10.0,10,10,10,0
1514,6,2,28,17,2,9,8.0,8.0,8,7,8,0
1515,3,2,59,17,2,10,8.875,9.0,10,10,10,0
1516,7,1,46,17,4,9,8.625,8.666666666666666,9,8,9,2
1517,2,2,40,17,2,7,5.75,7.666666666666667,6,7,7,4
1518,3,1,55,9,3,7,5.375,5.0,3,6,4,3
1519,3,1,60,9,2,8,5.5,7.0,6,8,7,1
1520,3,2,25,11,4,10,10.0,10.0,10,10,10,0
1521,6,1,42,4,1,10,9.5,9.0,9,9,9,2
1522,1,2,27,20,1,7,6.875,7.666666666666667,7,7,7,4
1523,3,1,59,9,5,8,10.0,10.0,10,10,10,2
1524,3,2,33,4,1,8,6.0,7.666666666666667,7,7,6,1
1525,8,2,24,20,2,10,9.625,10.0,10,10,10,0
1526,3,1,49,11,1,7,7.25,7.333333333333333,7,8,7,1
1527,1,1,76,22,1,8,5.625,6.666666666666667,7,8,7,4
1528,6,2,26,17,2,7,7.625,6.666666666666667,5,7,5,4
1529,3,1,67,20,2,8,8.75,7.666666666666667,9,8,5,4
1530,4,1,26,9,2,8,4.75,5.0,5,7,5,3
1531,3,1,58,17,1,7,7.125,7.333333333333333,7,7,7,4
1532,7,2,43,20,9,10,10.0,10.0,10,10,10,0
1533,3,1,64,5,1,8,7.75,8.666666666666666,8,10,5,1
1534,3,2,65,17,3,8,8.25,8.0,8,9,7,4
1535,6,1,41,17,1,9,9.0,9.0,9,9,9,2
1536,6,1,18,11,2,8,8.625,10.0,8,10,10,2
1537,5,1,49,22,5,8,7.25,8.0,8,8,7,4
1538,7,2,41,22,1,6,6.875,8.0,7,3,2,3
1539,8,1,53,17,2,8,7.375,7.0,7,7,8,4
1540,3,2,25,15,2,10,10.0,10.0,10,10,10,0
1541,6,2,45,22,2,7,6.625,5.333333333333333,6,6,6,3
1542,3,2,56,17,3,8,8.0,8.0,8,9,9,0
1543,4,1,62,4,1,6,6.25,7.0,6,5,6,3
1544,3,1,31,5,1,8,6.625,7.0,8,8,8,1
1545,8,2,23,17,2,9,9.0,9.333333333333334,9,10,10,0
1546,4,1,22,17,2,10,10.0,10.0,10,10,10,2
1547,3,2,55,36,1,9,7.625,8.0,8,8,7,4
1548,8,2,44,17,2,8,8.75,8.333333333333334,9,8,9,0
1549,6,2,32,17,2,10,9.875,9.333333333333334,10,10,10,0
1550,4,2,43,17,3,10,10.0,10.0,10,10,10,0
1551,3,1,60,9,1,4,3.875,5.0,5,4,1,3
1552,3,1,27,1,2,7,7.375,7.333333333333333,8,8,7,1
1553,3,1,70,15,1,8,9.0,8.666666666666666,8,9,9,2
1554,7,2,44,20,2,7,8.0,7.333333333333333,9,10,8,0
1555,4,1,20,17,2,10,10.0,10.0,10,10,10,2
1556,3,2,64,17,2,8,5.75,6.0,8,10,8,4
1557,6,1,77,22,1,6,6.875,6.0,6,4,4,3
1558,3,1,38,22,22,10,9.25,8.666666666666666,10,9,10,2
1559,6,1,42,22,2,9,8.125,7.333333333333333,8,9,9,2
1560,1,1,59,17,2,8,7.0,7.333333333333333,6,8,8,4
1561,8,1,68,22,1,5,4.875,5.0,5,5,5,3
1562,7,2,26,17,4,9,8.125,8.333333333333334,7,9,9,0
1563,3,2,57,9,4,6,7.0,4.333333333333333,5,6,5,3
1564,3,2,35,11,2,8,8.375,9.333333333333334,10,10,10,0
1565,3,2,28,17,1,10,10.0,10.0,10,10,10,0
1566,8,2,61,22,2,8,6.5,6.333333333333333,8,8,7,4
1567,8,2,29,22,2,8,7.875,8.0,7,8,8,0
1568,6,1,69,22,2,7,6.875,7.666666666666667,7,8,7,4
1569,6,2,42,24,4,10,10.0,10.0,10,10,10,0
1570,4,1,29,23,5,9,8.875,9.0,9,10,9,2
1571,5,2,29,17,2,8,7.125,7.333333333333333,3,8,6,4
1572,3,1,45,17,2,9,8.75,9.0,9,10,9,2
1573,3,2,53,20,1,10,8.375,8.0,10,8,8,0
1574,6,2,35,17,4,10,8.875,9.0,9,10,10,0
1575,3,2,57,17,2,7,7.0,7.0,8,6,5,4
1576,3,1,44,9,3,3,5.0,5.0,5,3,3,3
1577,7,1,78,22,2,8,7.625,7.666666666666667,7,8,8,4
1578,3,1,22,17,3,9,8.25,9.0,8,9,9,2
1579,3,2,20,17,2,9,9.25,9.333333333333334,8,9,9,0
1580,6,1,63,22,1,8,7.625,8.666666666666666,8,9,7,4
1581,7,1,54,20,1,7,7.875,5.666666666666667,7,8,6,4
1582,3,1,43,17,4,9,7.75,7.333333333333333,7,10,9,2
1583,3,1,18,22,2,10,10.0,9.666666666666666,9,10,9,2
1584,6,2,31,24,4,10,10.0,10.0,10,10,10,0
1585,3,1,69,20,1,8,7.25,6.333333333333333,8,6,6,4
1586,2,2,25,11,3,9,8.25,8.0,10,9,9,0
1587,3,1,27,9,2,7,7.125,7.333333333333333,6,6,7,1
1588,5,2,22,20,4,6,6.5,5.666666666666667,5,10,7,4
1589,3,1,54,17,1,8,7.0,6.666666666666667,6,8,8,4
1590,7,2,58,17,1,9,8.25,8.666666666666666,9,8,8,0
1591,6,1,35,22,2,9,9.125,9.0,9,9,7,2
1592,7,1,59,23,3,7,4.25,5.333333333333333,6,5,5,3
1593,3,2,46,22,1,7,7.5,7.666666666666667,7,7,7,4
1594,8,2,53,20,3,7,8.375,7.666666666666667,8,8,5,4
1595,3,2,23,9,3,8,7.25,6.666666666666667,7,8,7,1
1596,4,1,29,17,2,10,10.0,10.0,10,10,10,2
1597,7,2,22,17,1,10,4.625,7.0,6,10,10,0
1598,8,1,22,17,2,9,9.625,10.0,10,10,10,2
1599,5,2,28,9,1,9,9.25,9.333333333333334,8,10,7,0
1600,3,1,55,16,1,8,7.75,7.333333333333333,7,8,7,4
1601,3,2,24,17,3,8,9.25,9.333333333333334,8,9,10,0
1602,5,2,20,11,2,10,9.5,9.0,10,10,10,0
1603,3,1,57,11,1,8,7.875,8.333333333333334,9,9,8,2
1604,7,2,26,17,6,6,7.125,7.666666666666667,7,6,8,4
1605,6,1,41,17,3,10,8.0,8.666666666666666,9,10,10,2
1606,6,1,48,17,2,8,8.0,8.0,8,8,7,4
1607,6,2,30,20,4,10,9.75,9.0,9,10,10,0
1608,5,2,33,12,9,9,9.875,10.0,10,10,10,0
1609,5,2,42,15,1,8,5.875,6.0,6,8,8,4
1610,3,2,20,17,1,5,6.625,7.333333333333333,7,5,5,3
1611,3,1,65,17,3,9,9.375,9.0,9,10,8,2
1612,6,2,37,17,5,10,10.0,10.0,10,7,8,0
1613,3,2,35,20,7,9,8.25,8.0,8,9,8,0
1614,3,2,34,17,2,9,6.5,8.333333333333334,8,9,9,0
1615,5,1,55,11,2,10,8.625,6.666666666666667,9,10,8,2
1616,3,1,44,24,4,8,6.875,7.666666666666667,7,10,8,4
1617,5,1,62,16,2,6,5.875,4.333333333333333,6,6,1,3
1618,3,1,50,20,1,6,5.125,5.333333333333333,5,5,4,3
1619,6,2,68,17,2,8,7.5,6.333333333333333,7,8,7,4
1620,3,1,51,11,1,9,8.25,9.0,10,10,9,2
1621,4,1,39,11,2,10,8.625,10.0,10,10,10,2
1622,3,1,44,17,4,7,7.75,9.0,8,8,8,4
1623,3,2,47,17,1,10,9.375,10.0,10,10,10,0
1624,8,1,43,17,3,8,8.0,8.0,8,8,8,2
1625,3,1,53,4,1,7,8.375,7.0,8,8,5,1
1626,3,2,50,17,1,8,8.0,7.666666666666667,8,10,8,0
1627,6,1,38,17,2,8,7.5,7.333333333333333,6,9,8,4
1628,6,2,27,17,1,8,8.0,9.0,9,8,8,0
1629,3,2,40,17,1,7,7.5,8.666666666666666,9,7,7,4
1630,8,1,41,9,4,6,7.375,6.0,5,5,5,3
1631,3,2,29,17,3,9,8.125,6.333333333333333,7,10,10,0
1632,3,1,67,20,1,8,7.0,6.333333333333333,7,8,5,4
1633,8,1,29,17,2,8,7.125,8.0,7,8,7,4
1634,3,1,56,20,7,8,7.75,7.666666666666667,8,8,8,4
1635,7,2,21,11,2,8,7.25,7.666666666666667,7,9,8,0
1636,3,1,55,9,5,3,6.0,8.0,8,8,6,3
1637,3,2,39,20,1,9,7.875,7.0,7,9,9,0
1638,6,1,34,20,4,7,6.0,5.666666666666667,6,7,6,4
1639,4,1,57,6,1,5,5.25,4.333333333333333,5,1,2,3
1640,3,2,27,22,3,7,8.0,7.333333333333333,3,8,7,4
1641,7,1,65,22,2,8,7.75,7.333333333333333,8,8,8,4
1642,3,1,60,9,1,6,4.875,5.333333333333333,5,7,6,3
1643,3,1,38,22,2,10,10.0,10.0,10,10,10,2
1644,3,1,46,17,35,8,8.0,8.0,7,8,8,2
1645,6,1,36,22,4,7,6.75,6.0,7,7,6,4
1646,1,1,24,22,5,9,9.375,8.666666666666666,9,9,9,2
1647,3,2,22,20,2,10,9.25,7.666666666666667,9,10,9,0
1648,6,1,67,17,4,8,7.875,6.666666666666667,8,7,6,4
1649,3,1,54,22,2,6,5.75,6.333333333333333,6,7,5,3
1650,3,2,28,36,2,10,8.125,8.666666666666666,8,9,8,0
1651,4,2,35,20,4,6,6.5,6.0,4,3,2,3
1652,4,1,29,17,3,7,6.0,7.0,7,7,6,4
1653,3,2,20,20,1,10,8.625,8.0,8,10,9,0
1654,5,2,66,6,1,8,5.5,4.666666666666667,5,7,8,3
1655,6,1,28,11,2,9,7.375,9.333333333333334,9,9,9,2
1656,5,1,40,22,1,8,8.125,9.0,8,8,6,4
1657,6,1,32,5,4,9,8.0,8.0,8,10,8,2
1658,8,1,64,17,1,9,8.875,10.0,10,10,10,2
1659,6,2,33,17,1,10,9.125,7.333333333333333,10,10,10,0
1660,7,1,48,17,2,6,7.125,5.0,6,6,6,3
1661,3,2,26,17,5,8,7.75,7.666666666666667,8,9,8,0
1662,3,1,61,17,3,7,6.625,3.6666666666666665,5,6,6,3
1663,6,1,31,22,2,10,9.75,8.333333333333334,10,10,9,2
1664,5,1,27,11,2,7,6.5,7.0,7,7,6,1
1665,7,2,42,20,2,10,8.75,8.666666666666666,7,10,9,0
1666,1,1,32,22,1,10,6.375,9.333333333333334,8,10,10,2
1667,6,2,26,17,1,8,8.0,7.333333333333333,9,10,9,0
1668,3,1,28,22,1,7,7.875,7.333333333333333,8,5,7,4
1669,5,2,25,22,1,10,8.5,9.333333333333334,10,7,8,0
1670,8,1,39,17,1,7,6.875,7.0,7,8,7,4
1671,3,1,60,17,2,7,6.0,5.666666666666667,5,7,5,3
1672,1,2,55,20,1,10,8.625,7.333333333333333,8,10,10,0
1673,3,1,63,22,1,9,8.25,8.0,8,8,8,4
1674,3,2,24,17,1,9,7.75,7.666666666666667,8,8,8,0
1675,1,1,55,20,2,8,8.5,8.0,8,8,8,4
1676,2,1,44,9,1,7,6.625,6.0,6,8,7,1
1677,3,1,56,20,3,7,5.875,5.0,5,7,7,3
1678,3,1,67,36,1,8,7.75,7.333333333333333,10,8,8,4
1679,3,2,57,20,2,9,10.0,10.0,10,9,9,0
1680,8,2,39,9,4,6,7.625,6.666666666666667,7,6,6,4
1681,3,2,64,17,3,8,7.5,7.666666666666667,8,8,8,4
1682,3,2,26,15,2,7,5.625,7.0,6,5,7,3
1683,3,2,28,17,1,8,7.0,7.0,7,7,7,4
1684,5,1,36,9,2,8,5.625,6.666666666666667,5,9,6,1
1685,3,1,47,20,2,7,7.875,8.0,8,8,7,4
1686,3,1,62,17,2,7,6.375,4.333333333333333,6,5,7,3
1687,3,1,55,17,3,8,8.0,8.0,8,8,7,4
1688,3,1,66,4,1,8,7.875,8.0,8,8,8,1
1689,6,2,62,20,3,6,7.125,6.0,5,7,5,3
1690,3,2,61,17,2,8,9.0,9.333333333333334,9,10,10,0
1691,3,2,50,17,2,8,7.375,8.0,6,8,7,4
1692,3,2,47,17,2,7,7.5,7.666666666666667,8,8,8,4
1693,3,2,26,9,2,7,6.25,5.666666666666667,3,8,7,3
1694,5,1,28,17,2,10,8.75,9.0,9,10,9,2
1695,2,2,26,20,3,9,8.25,8.333333333333334,8,10,8,0
1696,3,2,43,15,1,7,8.75,9.333333333333334,10,8,8,0
1697,3,1,38,17,2,8,7.375,7.333333333333333,7,8,6,4
1698,8,2,33,20,2,8,6.625,6.666666666666667,4,4,7,3
1699,3,1,68,17,2,8,7.875,6.666666666666667,7,6,5,4
1700,3,1,50,19,4,7,7.25,5.333333333333333,8,5,3,3
1701,3,2,61,20,2,9,8.25,7.333333333333333,8,8,8,4
1702,3,1,43,11,4,9,7.25,8.0,10,10,8,2
